"assay_id","standard_value","standard_units","canonical_smiles","tid","pref_name","organism"
487516,5900.000000000000000000000000000000,nM,CNCc1ccccc1Cc2ccc(SC)cc2,155,Dopamine transporter,Homo sapiens
487516,2100.000000000000000000000000000000,nM,CN(C)Cc1ccccc1C(=O)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
487516,1800.000000000000000000000000000000,nM,CN(C)Cc1ccccc1C(O)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
487516,320.000000000000000000000000000000,nM,CN(C)Cc1ccccc1Cc2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
487516,90.000000000000000000000000000000,nM,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccc(cc13)S(=O)(=O)N,155,Dopamine transporter,Homo sapiens
492350,89.100000000000000000000000000000,nM,Cl.COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
492350,119.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)c2c(C)noc2[C@@H]3C4CCC(C[C@@H]3c5ccc(C)cc5)N4C,155,Dopamine transporter,Homo sapiens
492350,81.600000000000000000000000000000,nM,Cl.COc1ccc(cc1)c2c(C)noc2[C@@H]3C4CCC(C[C@@H]3c5ccc(Cl)cc5)N4C,155,Dopamine transporter,Homo sapiens
492350,173.000000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(C)c4c5ccc(C)cc5,155,Dopamine transporter,Homo sapiens
492350,135.000000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(C)c4c5ccc(C)cc5,155,Dopamine transporter,Homo sapiens
492350,65.700000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(C)c4c5ccc(Cl)cc5,155,Dopamine transporter,Homo sapiens
492350,68.700000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(C)c4c5ccc(Cl)cc5,155,Dopamine transporter,Homo sapiens
492350,76.000000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(C)c4c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
492350,111.000000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(C)c4c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
492350,9.600000000000000000000000000000,nM,Cl.COc1ccc(Cc2cc(on2)[C@@H]3C4CCC(C[C@@H]3c5ccc(C)cc5)N4C)cc1,155,Dopamine transporter,Homo sapiens
492350,6.100000000000000000000000000000,nM,Cl.COc1ccc(Cc2cc(on2)[C@@H]3C4CCC(C[C@@H]3c5ccc(Cl)cc5)N4C)cc1,155,Dopamine transporter,Homo sapiens
492350,6.900000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(Cc5ccc(C)cc5)c4,155,Dopamine transporter,Homo sapiens
492350,22.100000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(Cc5ccc(C)cc5)c4,155,Dopamine transporter,Homo sapiens
492350,22.200000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(Cc5ccc(Cl)cc5)c4,155,Dopamine transporter,Homo sapiens
492350,17.500000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(Cc5ccc(Cl)cc5)c4,155,Dopamine transporter,Homo sapiens
492350,5.900000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(Cc5ccc(F)cc5)c4,155,Dopamine transporter,Homo sapiens
492350,8.600000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(Cc5ccc(F)cc5)c4,155,Dopamine transporter,Homo sapiens
492350,3.930000000000000000000000000000,nM,Cl.COc1ccc(cc1)c2cc(on2)[C@@H]3C4CCC(C[C@@H]3c5ccc(C)cc5)N4C,155,Dopamine transporter,Homo sapiens
492350,1.570000000000000000000000000000,nM,Cl.COc1ccc(cc1)c2cc(on2)[C@@H]3C4CCC(C[C@@H]3c5ccc(Cl)cc5)N4C,155,Dopamine transporter,Homo sapiens
492350,13.000000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(c4)c5ccc(C)cc5,155,Dopamine transporter,Homo sapiens
492350,4.090000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(c4)c5ccc(C)cc5,155,Dopamine transporter,Homo sapiens
492350,8.740000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(c4)c5ccc(Cl)cc5,155,Dopamine transporter,Homo sapiens
492350,6.420000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(c4)c5ccc(Cl)cc5,155,Dopamine transporter,Homo sapiens
492350,6.450000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(C)cc3)c4onc(c4)c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
492350,1.860000000000000000000000000000,nM,Cl.CN1C2CCC1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4onc(c4)c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
492350,23.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C,155,Dopamine transporter,Homo sapiens
491873,78.000000000000000000000000000000,nM,Clc1ccc(cc1Cl)C23CNCC2C3,155,Dopamine transporter,Homo sapiens
491873,96.000000000000000000000000000000,nM,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2C3,155,Dopamine transporter,Homo sapiens
491873,129.000000000000000000000000000000,nM,Clc1ccc(cc1Cl)[C@@]23CNC[C@@H]2C3,155,Dopamine transporter,Homo sapiens
535646,11000.000000000000000000000000000000,nM,CN(C)Cc1cc(NS(=O)(=O)C)ccc1Oc2ccc(cc2)C(F)(F)F,155,Dopamine transporter,Homo sapiens
535646,10.000000000000000000000000000000,nM,CN(C)Cc1cc(ccc1Oc2ccc(cc2)[S+](C)[O-])S(=O)(=O)N,155,Dopamine transporter,Homo sapiens
535646,13.000000000000000000000000000000,nM,CNS(=O)(=O)c1ccc(Oc2ccc(cc2)[S+](C)[O-])c(CN(C)C)c1,155,Dopamine transporter,Homo sapiens
535646,10.000000000000000000000000000000,nM,CN(C)Cc1cc(ccc1Oc2ccc([S+](C)[O-])c(C)c2)S(=O)(=O)N,155,Dopamine transporter,Homo sapiens
499917,10000.000000000000000000000000000000,nM,CCN(CC)CCN1c2ccccc2C(=O)c3ccccc13,155,Dopamine transporter,Homo sapiens
499917,10000.000000000000000000000000000000,nM,CCN(CC)CCCN1c2ccccc2C(=O)c3ccccc13,155,Dopamine transporter,Homo sapiens
499917,10000.000000000000000000000000000000,nM,CCN(CC)CCCCN1c2ccccc2C(=O)c3ccccc13,155,Dopamine transporter,Homo sapiens
499917,10000.000000000000000000000000000000,nM,CCN(CC)CCCCCN1c2ccccc2C(=O)c3ccccc13,155,Dopamine transporter,Homo sapiens
499917,10000.000000000000000000000000000000,nM,CCN(CC)CCCCCCN1c2ccccc2C(=O)c3ccccc13,155,Dopamine transporter,Homo sapiens
499917,82000.000000000000000000000000000000,nM,CNCCCN1c2ccccc2CCc3ccccc13,155,Dopamine transporter,Homo sapiens
499917,25600.000000000000000000000000000000,nM,CN(C)CCCN1c2ccccc2CCc3ccccc13,155,Dopamine transporter,Homo sapiens
499917,130.000000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
500249,22.000000000000000000000000000000,nM,OC1(N2CCN=C2c3ccccc13)c4ccc(Cl)cc4,155,Dopamine transporter,Homo sapiens
490415,89.000000000000000000000000000000,nM,Clc1cccc(CN(C2CCOCC2)[C@H]3CCNC3)c1Cl,155,Dopamine transporter,Homo sapiens
490415,1250.000000000000000000000000000000,nM,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]2CCNC2,155,Dopamine transporter,Homo sapiens
490415,4000.000000000000000000000000000000,nM,C(N(C1CCOCC1)[C@H]2CCNC2)c3ccccc3c4ccccc4,155,Dopamine transporter,Homo sapiens
513533,1120.000000000000000000000000000000,nM,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]2CCNC2,155,Dopamine transporter,Homo sapiens
513533,21600.000000000000000000000000000000,nM,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]2CCNC2,155,Dopamine transporter,Homo sapiens
513533,5870.000000000000000000000000000000,nM,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]2CCNC2,155,Dopamine transporter,Homo sapiens
513533,1270.000000000000000000000000000000,nM,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]2CCNC2,155,Dopamine transporter,Homo sapiens
513533,10200.000000000000000000000000000000,nM,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]2CCNC2,155,Dopamine transporter,Homo sapiens
513533,40000.000000000000000000000000000000,nM,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]2CCNC2,155,Dopamine transporter,Homo sapiens
513533,727.000000000000000000000000000000,nM,Cc1cccc(CN(C2CCOCC2)[C@H]3CCNC3)c1C,155,Dopamine transporter,Homo sapiens
488305,27.000000000000000000000000000000,nM,Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
488305,12.000000000000000000000000000000,nM,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,155,Dopamine transporter,Homo sapiens
560914,89.100000000000000000000000000000,nM,Cl.COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
560914,0.820000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(Cl)c(C)c3)N2C,155,Dopamine transporter,Homo sapiens
560914,6.500000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(OC)cc3)N2C,155,Dopamine transporter,Homo sapiens
560914,92.000000000000000000000000000000,nM,Cl.CCOc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C,155,Dopamine transporter,Homo sapiens
560914,16.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(OC)c(F)c3)N2C,155,Dopamine transporter,Homo sapiens
560914,47.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(OC)c(Br)c3)N2C,155,Dopamine transporter,Homo sapiens
560914,92.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3cc(Br)c(OC)c(Br)c3)N2C,155,Dopamine transporter,Homo sapiens
560914,170.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(OC)c(I)c3)N2C,155,Dopamine transporter,Homo sapiens
560914,1300.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3cc(I)c(OC)c(I)c3)N2C,155,Dopamine transporter,Homo sapiens
560914,14.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C,155,Dopamine transporter,Homo sapiens
560914,6.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC4CC4)N3C,155,Dopamine transporter,Homo sapiens
560914,13.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC4CCC4)N3C,155,Dopamine transporter,Homo sapiens
560914,42.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc4ccc(cc4)[N+](=O)[O-])N3C,155,Dopamine transporter,Homo sapiens
560914,7.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc4ccc(N)cc4)N3C,155,Dopamine transporter,Homo sapiens
560914,6.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc4ccc(NC(=O)C)cc4)N3C,155,Dopamine transporter,Homo sapiens
560914,3.300000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc4ccc(N)c(Br)c4)N3C,155,Dopamine transporter,Homo sapiens
560914,15.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc4cc(Br)c(N)c(Br)c4)N3C,155,Dopamine transporter,Homo sapiens
560914,2.500000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc4ccc(N)c(I)c4)N3C,155,Dopamine transporter,Homo sapiens
560914,102.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc4cc(I)c(N)c(I)c4)N3C,155,Dopamine transporter,Homo sapiens
560914,18.000000000000000000000000000000,nM,Cl.COc1ccc(cc1)[C@H]2C[C@H]3CC[C@H]([C@H]2c4onc(c4)c5ccc(C)cc5)N3C,155,Dopamine transporter,Homo sapiens
558185,22.100000000000000000000000000000,nM,OC1(N2CCN=C2c3ccccc13)c4ccc(Cl)cc4,155,Dopamine transporter,Homo sapiens
558435,3000.000000000000000000000000000000,nM,CNCC[C@@H](Oc1ccccc1C)c2ccccc2,155,Dopamine transporter,Homo sapiens
558435,3500.000000000000000000000000000000,nM,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc3ccccc3C,155,Dopamine transporter,Homo sapiens
558435,2700.000000000000000000000000000000,nM,CNCC1(O)Cc2ccccc2C1Oc3ccccc3C,155,Dopamine transporter,Homo sapiens
558435,1600.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccccc3C,155,Dopamine transporter,Homo sapiens
558435,2300.000000000000000000000000000000,nM,CNC[C@@]1(O)Cc2ccccc2[C@H]1Oc3ccccc3C,155,Dopamine transporter,Homo sapiens
558435,4700.000000000000000000000000000000,nM,CNCC1(O)Cc2ccccc2C1Sc3ccccc3C,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNCC1(O)Cc2ccccc2C1Cc3ccccc3C,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@@]1(Cc2ccccc2[C@@H]1Oc3ccccc3C)OC,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CCNCC1(O)Cc2ccccc2C1Oc3ccccc3C,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,Cc1ccccc1OC2c3ccccc3CC2(O)CNCCO,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,Cc1ccccc1OC2c3ccccc3CC2(O)CN,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,Cc1ccccc1O[C@H]2c3ccccc3C[C@@]2(O)CN,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccccc3c4cccc5ccccc45,155,Dopamine transporter,Homo sapiens
558435,4000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccccc3F,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccccc3Cl,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CCc1ccccc1O[C@H]2c3ccccc3C[C@@]2(O)CNC,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccccc3OC,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccccc3SC,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccccc3CO,155,Dopamine transporter,Homo sapiens
558435,3500.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3cccc(C)c3C,155,Dopamine transporter,Homo sapiens
558435,8000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccc(C)cc3C,155,Dopamine transporter,Homo sapiens
558435,3000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3cccc(F)c3C,155,Dopamine transporter,Homo sapiens
558435,5000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccc(F)cc3C,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3cc(F)ccc3C,155,Dopamine transporter,Homo sapiens
558435,10000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3c(C)cccc3F,155,Dopamine transporter,Homo sapiens
558435,4000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3cccc(O)c3C,155,Dopamine transporter,Homo sapiens
558435,5000.000000000000000000000000000000,nM,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc3ccc(O)cc3C,155,Dopamine transporter,Homo sapiens
543531,27850.000000000000000000000000000000,nM,COc1ccc(F)cc1CCC2CCC(CCN)O2,155,Dopamine transporter,Homo sapiens
543531,16987.000000000000000000000000000000,nM,COc1ccc(F)cc1CCCC2CCC(CCN)O2,155,Dopamine transporter,Homo sapiens
543531,100000.000000000000000000000000000000,nM,COc1ccc(cc1OC)C2=NNC(=O)C3CC=CCC23,155,Dopamine transporter,Homo sapiens
543531,100000.000000000000000000000000000000,nM,COc1ccc(cc1OC)C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23,155,Dopamine transporter,Homo sapiens
543531,3556.000000000000000000000000000000,nM,COc1ccc(F)cc1CCC2CCC(CCNCCCCCN3N=C([C@H]4CC=CC[C@H]4C3=O)c5ccc(OC)c(OC)c5)O2,155,Dopamine transporter,Homo sapiens
543531,5340.000000000000000000000000000000,nM,COc1ccc(F)c(CCCC2CCC(CCNCCCCCN3N=C([C@H]4CC=CC[C@H]4C3=O)c5ccc(OC)c(OC)c5)O2)c1,155,Dopamine transporter,Homo sapiens
543531,303.000000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
543531,19500.000000000000000000000000000000,nM,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,155,Dopamine transporter,Homo sapiens
543531,100000.000000000000000000000000000000,nM,CNCCC1CCC(CCc2cc(F)ccc2OC)O1,155,Dopamine transporter,Homo sapiens
541285,590.000000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
541285,147.000000000000000000000000000000,nM,NCC1CCC(O1)c2ccccc2,155,Dopamine transporter,Homo sapiens
541285,313.000000000000000000000000000000,nM,NCC1CCC(O1)c2ccc(Cl)cc2,155,Dopamine transporter,Homo sapiens
541285,167.000000000000000000000000000000,nM,NCC1CCC(O1)c2ccc(Br)cc2,155,Dopamine transporter,Homo sapiens
541285,668.000000000000000000000000000000,nM,COc1ccc(cc1)C2CCC(CN)O2,155,Dopamine transporter,Homo sapiens
541285,4301.000000000000000000000000000000,nM,CC(C)(C)c1ccc(cc1)C2CCC(CN)O2,155,Dopamine transporter,Homo sapiens
541285,28.000000000000000000000000000000,nM,NCC1CCC(O1)c2ccc3ccccc3c2,155,Dopamine transporter,Homo sapiens
541285,463.000000000000000000000000000000,nM,NCC1CCC(O1)c2cccc3ccccc23,155,Dopamine transporter,Homo sapiens
541285,513.000000000000000000000000000000,nM,NCC1CCC(CCc2ccccc2)O1,155,Dopamine transporter,Homo sapiens
541285,10000.000000000000000000000000000000,nM,NCC1CCC(CCc2cccc3ccccc23)O1,155,Dopamine transporter,Homo sapiens
541285,4589.000000000000000000000000000000,nM,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,155,Dopamine transporter,Homo sapiens
541285,10000.000000000000000000000000000000,nM,NCC1CCC(CCc2cccnc2)O1,155,Dopamine transporter,Homo sapiens
541285,565.000000000000000000000000000000,nM,NCCC1CCC(Cc2ccccc2)O1,155,Dopamine transporter,Homo sapiens
541285,509.000000000000000000000000000000,nM,Cc1cc(CCC2CCC(CCN)O2)ccc1F,155,Dopamine transporter,Homo sapiens
541285,2532.000000000000000000000000000000,nM,NCCC1CCC(CCc2ccc(O)cc2)O1,155,Dopamine transporter,Homo sapiens
541285,10000.000000000000000000000000000000,nM,NCCC1CCC(O1)c2occc2,155,Dopamine transporter,Homo sapiens
541285,10000.000000000000000000000000000000,nM,COc1ccc(F)cc1[C@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,10000.000000000000000000000000000000,nM,COc1ccc(F)cc1C2CCC(CN)O2,155,Dopamine transporter,Homo sapiens
541285,10000.000000000000000000000000000000,nM,COc1ccc(F)cc1[C@H]2CC[C@H](CCN)O2,155,Dopamine transporter,Homo sapiens
541285,10000.000000000000000000000000000000,nM,COc1ccc(F)cc1[C@@H]2CC[C@H](CCN)O2,155,Dopamine transporter,Homo sapiens
541285,28940.000000000000000000000000000000,nM,COc1ccc(F)cc1C[C@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,18680.000000000000000000000000000000,nM,COc1ccc(F)cc1C[C@@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,38440.000000000000000000000000000000,nM,COc1ccc(F)cc1C[C@H]2CC[C@H](CCN)O2,155,Dopamine transporter,Homo sapiens
541285,36340.000000000000000000000000000000,nM,COc1ccc(F)cc1C[C@@H]2CC[C@H](CCN)O2,155,Dopamine transporter,Homo sapiens
541285,8555.000000000000000000000000000000,nM,COc1ccc(F)cc1CC[C@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,34300.000000000000000000000000000000,nM,COc1ccc(F)cc1CC[C@@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,27850.000000000000000000000000000000,nM,COc1ccc(F)cc1CC[C@H]2CC[C@H](CCN)O2,155,Dopamine transporter,Homo sapiens
541285,36710.000000000000000000000000000000,nM,COc1ccc(F)cc1CC[C@@H]2CC[C@H](CCN)O2,155,Dopamine transporter,Homo sapiens
541285,7618.000000000000000000000000000000,nM,COc1ccc(F)cc1CCC[C@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,6288.000000000000000000000000000000,nM,COc1ccc(F)cc1CCC[C@@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,16990.000000000000000000000000000000,nM,COc1ccc(F)cc1CCCC2CCC(CCN)O2,155,Dopamine transporter,Homo sapiens
541285,41260.000000000000000000000000000000,nM,COc1ccc(F)cc1CCCC2CCC(CCN)O2,155,Dopamine transporter,Homo sapiens
541285,16540.000000000000000000000000000000,nM,COc1ccc(F)cc1CCCC[C@H]2CC[C@H](CN)O2,155,Dopamine transporter,Homo sapiens
541285,37460.000000000000000000000000000000,nM,COc1ccc(F)cc1CCCCC2CCC(CCN)O2,155,Dopamine transporter,Homo sapiens
520034,200.000000000000000000000000000000,nM,Cl.CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc3cccc(Cl)c3C#N,155,Dopamine transporter,Homo sapiens
520034,300.000000000000000000000000000000,nM,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,155,Dopamine transporter,Homo sapiens
520034,1100.000000000000000000000000000000,nM,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,155,Dopamine transporter,Homo sapiens
520034,1200.000000000000000000000000000000,nM,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3NC(=O)Nc23)cc1,155,Dopamine transporter,Homo sapiens
571436,1567.000000000000000000000000000000,nM,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,155,Dopamine transporter,Homo sapiens
571436,175.000000000000000000000000000000,nM,CCCC(N1CCCC1)C(=O)c2ccc(N)c(I)c2,155,Dopamine transporter,Homo sapiens
571436,7.000000000000000000000000000000,nM,CCCC(N1CCCC1)C(=O)c2ccc(N)cc2,155,Dopamine transporter,Homo sapiens
571436,264.000000000000000000000000000000,nM,CCCC(N1CCCC1)C(=O)c2ccc(N=[N+]=[N-])c(I)c2,155,Dopamine transporter,Homo sapiens
571436,32.000000000000000000000000000000,nM,CCCC(N1CCCC1)C(=O)c2ccc(C)cc2,155,Dopamine transporter,Homo sapiens
575207,590.000000000000000000000000000000,nM,CNCC[C@H](Oc1cccc2ccccc12)c3cccs3,155,Dopamine transporter,Homo sapiens
575207,400.000000000000000000000000000000,nM,Clc1ccccc1OC(C2CCNCC2)c3cccnc3,155,Dopamine transporter,Homo sapiens
575207,4000.000000000000000000000000000000,nM,CCc1ccccc1OC(C2CCNCC2)c3cccnc3,155,Dopamine transporter,Homo sapiens
575207,2920.000000000000000000000000000000,nM,CCOc1ccccc1OC(C2CCNCC2)c3cccnc3,155,Dopamine transporter,Homo sapiens
575207,40000.000000000000000000000000000000,nM,FC(F)(F)Oc1ccccc1OC(C2CCNCC2)c3cccnc3,155,Dopamine transporter,Homo sapiens
575207,40000.000000000000000000000000000000,nM,C1CC(CCN1)C(Oc2ccccc2c3ccccc3)c4cccnc4,155,Dopamine transporter,Homo sapiens
575207,4000.000000000000000000000000000000,nM,C1CC(CCN1)C(Oc2ccccc2Oc3ccccc3)c4cccnc4,155,Dopamine transporter,Homo sapiens
575207,1600.000000000000000000000000000000,nM,Clc1cccc(OC(C2CCNCC2)c3cccnc3)c1,155,Dopamine transporter,Homo sapiens
575207,7830.000000000000000000000000000000,nM,CCc1ccc(OC(C2CCNCC2)c3cccnc3)cc1,155,Dopamine transporter,Homo sapiens
575207,30000.000000000000000000000000000000,nM,CSc1ccc(OC(C2CCNCC2)c3cccnc3)cc1,155,Dopamine transporter,Homo sapiens
575207,150.000000000000000000000000000000,nM,Clc1cccc(OC(C2CCNCC2)c3cccnc3)c1Cl,155,Dopamine transporter,Homo sapiens
575207,590.000000000000000000000000000000,nM,Cc1ccc(cn1)C(Oc2cccc(Cl)c2Cl)C3CCNCC3,155,Dopamine transporter,Homo sapiens
575207,1070.000000000000000000000000000000,nM,Fc1cccc(OC(C2CCNCC2)c3cccnc3)c1F,155,Dopamine transporter,Homo sapiens
