,assay_id,standard_value,standard_units,canonical_smiles,tid,pref_name,organism,affinity
1894,983923,159.69999999999996,nM,Clc1ccc(cc1)C2CNC(=O)C2c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens,6.796695083861517
1895,983923,120.9,nM,Clc1ccc(cc1Cl)C2CNC(=O)C2c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens,6.917573699139228
1896,983923,2142.9999999999995,nM,Clc1ccccc1C2CNC(=O)C2c3ccccc3,155,Dopamine transporter,Homo sapiens,5.668977828958171
1897,983923,22.700000000000003,nM,Clc1cccc(c1)C2CNC(=O)C2c3ccccc3,155,Dopamine transporter,Homo sapiens,7.6439741428068775
1898,983923,32.70000000000001,nM,Clc1ccc(cc1)C2CNC(=O)C2c3ccccc3,155,Dopamine transporter,Homo sapiens,7.485452247339714
1899,983923,36.600000000000016,nM,Clc1ccc(cc1Cl)C2CNC(=O)C2c3ccccc3,155,Dopamine transporter,Homo sapiens,7.436518914605589
1900,983923,38.69999999999999,nM,Clc1cccc(c1)C2CNC(=O)C2c3cccc(Cl)c3,155,Dopamine transporter,Homo sapiens,7.412289034981089
1901,983923,36.300000000000004,nM,Clc1ccc(cc1)C2CNC(=O)C2c3cccc(Cl)c3,155,Dopamine transporter,Homo sapiens,7.440093374963888
1902,983923,41.699999999999996,nM,Clc1cccc(c1)C2C(CNC2=O)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens,7.379863945026242
1903,983923,17.300000000000004,nM,Clc1cccc(c1)C2CNC(=O)C2c3ccccc3Cl,155,Dopamine transporter,Homo sapiens,7.761953896871204
1904,983923,81.49999999999997,nM,Clc1ccc(cc1)C2CNC(=O)C2c3ccccc3Cl,155,Dopamine transporter,Homo sapiens,7.088842391260023
1905,983923,8.139999999999999,nM,Clc1ccc(cc1Cl)C2CNC(=O)C2c3ccccc3Cl,155,Dopamine transporter,Homo sapiens,8.089375595110798
1906,983923,1731.0000000000007,nM,Clc1ccc(cc1Cl)C2C(CNC2=O)c3ccccc3Cl,155,Dopamine transporter,Homo sapiens,5.761702932124606
1907,983923,171.9,nM,Clc1cccc(c1)C2CNC(=O)C2c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens,6.764724123312948
1908,983923,280.6000000000001,nM,Clc1ccc(cc1)C2CNC(=O)C2c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens,6.5519123333076585
1909,983923,284.7,nM,Clc1ccc(cc1Cl)C2CNC(=O)C2c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens,6.545612532853045
1910,983923,33.1,nM,Clc1ccc(cc1)C2C(CNC2=O)c3cccc(Cl)c3,155,Dopamine transporter,Homo sapiens,7.480172006224281
1911,983923,179.3,nM,Clc1ccc(cc1)C2CNC(=O)C2c3ccc(Cl)cc3,155,Dopamine transporter,Homo sapiens,6.746419710437817
1912,983923,99.59999999999998,nM,Clc1ccc(cc1)C2C(CNC2=O)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens,7.001740661576301
1913,984397,78599.99999999999,nM,COC1OC[C@@H](Cc2ccc3OCOc3c2)[C@@H]1Cc4ccc5OCOc5c4,155,Dopamine transporter,Homo sapiens,4.104577453960593
1914,984397,8350.000000000002,nM,O=C1OC[C@H](Cc2ccc3OCOc3c2)[C@H]1Cc4ccc5OCOc5c4,155,Dopamine transporter,Homo sapiens,5.078313524516398
1915,984397,11999.999999999998,nM,O[C@H]1OC[C@H](Cc2ccc3OCOc3c2)[C@H]1Cc4ccc5OCOc5c4,155,Dopamine transporter,Homo sapiens,4.920818753952375
1922,1455468,53.6,nM,Fc1ccccc1OC(CC2CNC2)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens,7.27083521030723
1923,1455468,52.09999999999999,nM,Clc1ccc(cc1Cl)C(CC2CNC2)Oc3ccccc3,155,Dopamine transporter,Homo sapiens,7.283162276700476
1924,1455468,128.99999999999997,nM,Fc1ccc(OC(CC2CNC2)c3ccc(Cl)c(Cl)c3)cc1,155,Dopamine transporter,Homo sapiens,6.889410289700751
1925,1455468,82.5,nM,Fc1cc(ccc1Cl)C(CC2CNC2)Oc3cccc(Cl)c3,155,Dopamine transporter,Homo sapiens,7.0835460514500745
1926,1455468,63.9,nM,Fc1ccccc1OC(CC2CNC2)c3ccc(Cl)c(F)c3,155,Dopamine transporter,Homo sapiens,7.1944991418416
1927,1455468,35.60000000000001,nM,Fc1cccc(OC(CC2CNC2)c3ccc(Cl)c(F)c3)c1,155,Dopamine transporter,Homo sapiens,7.448550002027125
1928,1455468,143.00000000000006,nM,Fc1ccc(OC(CC2CNC2)c3ccc(Cl)c(F)c3)cc1,155,Dopamine transporter,Homo sapiens,6.844663962534938
1929,1455468,33.1,nM,Fc1cc(ccc1Cl)C(CC2CNC2)Oc3ccccc3,155,Dopamine transporter,Homo sapiens,7.480172006224281
1930,1455468,164.00000000000003,nM,Fc1cc(ccc1Cl)C(CC2CNC2)Oc3ccccc3Cl,155,Dopamine transporter,Homo sapiens,6.785156151952302
1931,1455468,162.0,nM,Cc1ccccc1OC(CC2CNC2)c3ccc(Cl)c(F)c3,155,Dopamine transporter,Homo sapiens,6.790484985457369
1932,1455468,80.40000000000002,nM,Cc1cccc(OC(CC2CNC2)c3ccc(Cl)c(F)c3)c1,155,Dopamine transporter,Homo sapiens,7.094743951251549
1933,1455468,110.0,nM,Cc1ccc(OC(CC2CNC2)c3ccc(Cl)c(F)c3)cc1,155,Dopamine transporter,Homo sapiens,6.958607314841775
1935,1450411,1400.0000000000002,nM,CN1CC(c2ccc3sccc3c2)c4ccc(NCCO)cc4C1,155,Dopamine transporter,Homo sapiens,5.853871964321762
1936,1450414,5.799999999999999,nM,CN1CC(c2cc3ccccc3s2)c4ccc(cc4C1)N5CCOCC5,155,Dopamine transporter,Homo sapiens,8.236572006437063
1937,1450414,140.00000000000006,nM,CN1CC(c2ccc3sccc3c2)c4ccc(cc4C1)N5CCOCC5,155,Dopamine transporter,Homo sapiens,6.853871964321762
1938,1450414,3.1000000000000014,nM,CN1C[C@H](c2ccc3sccc3c2)c4ccc(cc4C1)N5CCOCC5,155,Dopamine transporter,Homo sapiens,8.508638306165727
1939,1450414,110.0,nM,CN1CC(c2ccc3sccc3c2)c4ccc(cc4C1)C#N,155,Dopamine transporter,Homo sapiens,6.958607314841775
1940,1450414,65.99999999999999,nM,CN1CC(c2ccc3sccc3c2)c4ccc(F)cc4C1,155,Dopamine transporter,Homo sapiens,7.180456064458132
1941,1450414,890.0000000000001,nM,CN1CC(c2ccc3ncccc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,6.050609993355087
1942,1450414,44.0,nM,CN1CC(c2ccc3ccnn3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,7.356547323513812
1943,1450414,77.99999999999999,nM,CN1CC(c2ccc3cnsc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,7.107905397309519
1944,1450414,52.999999999999986,nM,CN1CC(c2ccc3ncsc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,7.275724130399211
1945,1450414,270.0,nM,CN1CC(c2ccc3cn[nH]c3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,6.568636235841013
1946,1450414,22.999999999999993,nM,CN1CC(c2ccc3[nH]ncc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,7.638272163982407
1947,1450414,11.999999999999998,nM,CN1CC(c2ccc3cc[nH]c3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,7.920818753952375
1948,1450414,110.0,nM,CN1CC(c2ccccc2C1)c3cccc4ccsc34,155,Dopamine transporter,Homo sapiens,6.958607314841775
1949,1450414,5.1000000000000005,nM,CN1CC(c2ccc3sccc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,8.292429823902063
1950,1450411,570.0,nM,CN1CC(c2cc3ccccc3s2)c4ccc(cc4C1)N5CCCCC5,155,Dopamine transporter,Homo sapiens,6.2441251443275085
1951,1450411,88.0,nM,CN1CC(c2ccc3ccsc3c2)c4ccc(cc4C1)N5CCOCC5,155,Dopamine transporter,Homo sapiens,7.055517327849832
1952,1450411,5.3,nM,CN(C)Cc1ccc2C(CN(C)Cc2c1)c3ccc4sccc4c3,155,Dopamine transporter,Homo sapiens,8.275724130399212
1953,1450411,11.0,nM,CN1CC(c2ccc3sccc3c2)c4ccc(CN)cc4C1,155,Dopamine transporter,Homo sapiens,7.958607314841775
1954,1450411,6.9,nM,CN1CC(c2ccc3sccc3c2)c4ccc(O)cc4C1,155,Dopamine transporter,Homo sapiens,8.161150909262744
1955,1450411,8.999999999999996,nM,COc1ccc2C(CN(C)Cc2c1)c3ccc4sccc4c3,155,Dopamine transporter,Homo sapiens,8.045757490560675
1956,1450411,11.999999999999998,nM,CN1CC(c2ccc3sccc3c2)c4ccc(C)cc4C1,155,Dopamine transporter,Homo sapiens,7.920818753952375
1957,1450411,4.499999999999998,nM,CN1CC(c2ccc3[nH]ccc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,8.346787486224656
1958,1450411,199.99999999999997,nM,CN1CC(c2ccccc2C1)c3cccc4sccc34,155,Dopamine transporter,Homo sapiens,6.698970004336019
1959,1450411,38.00000000000001,nM,CN1CC(c2cc3ccccc3s2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,7.42021640338319
1960,1450411,4.499999999999998,nM,CN1CC(c2ccc3ccsc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,8.346787486224656
1962,1450411,299.99999999999994,nM,CN1CC(c2ccccc2C1)c3cccc4ccoc34,155,Dopamine transporter,Homo sapiens,6.522878745280337
1963,1450411,42.99999999999999,nM,CN1CC(c2ccccc2C1)c3cccc4occc34,155,Dopamine transporter,Homo sapiens,7.366531544420414
1964,1450411,51.00000000000001,nM,CN1CC(c2ccccc2C1)c3coc4ccccc34,155,Dopamine transporter,Homo sapiens,7.292429823902063
1965,1450411,16.0,nM,CN1CC(c2oc3ccccc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,7.795880017344075
1966,1450411,7.5,nM,CN1CC(c2ccc3ccoc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,8.1249387366083
1967,1450411,5.700000000000001,nM,CN1CC(c2ccc3occc3c2)c4ccccc4C1,155,Dopamine transporter,Homo sapiens,8.244125144327509
1968,1456597,120.0,nM,Cl.Clc1ccc(cc1Cl)N2CC3(CC3)CNCC2=O,155,Dopamine transporter,Homo sapiens,6.920818753952375
1969,1456597,420.0,nM,Cl.Clc1ccc(cc1Cl)N2CCCNCC2=O,155,Dopamine transporter,Homo sapiens,6.376750709602099
1970,1456597,4000.0,nM,Cl.CC1CNCC(=O)N(C1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.3979400086720375
1971,1456597,8100.0,nM,Cl.FC1(F)CNCC(=O)N(C1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.0915149811213505
1972,1456597,4499.999999999999,nM,Cl.CC1CCNCC(=O)N1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.346787486224656
1973,1456597,10000.0,nM,Cl.CC1CCN(C(=O)CN1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.0
1974,1456597,10000.0,nM,Cl.CN1CCCN(C(=O)C1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.0
1975,1456597,470.0,nM,Cl.CC1NCCCN(C1=O)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.327902142064283
1976,1456597,190.0,nM,Cl.CCC1NCCCN(C1=O)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.721246399047171
1977,1456597,339.99999999999994,nM,Cl.CC1NCCCN(C1=O)c2ccc3ccccc3c2,155,Dopamine transporter,Homo sapiens,6.468521082957745
1978,1456597,129.99999999999997,nM,Cl.CCC1NCCCN(C1=O)c2ccc3ccccc3c2,155,Dopamine transporter,Homo sapiens,6.886056647693163
1979,1456597,159.99999999999997,nM,Cl.C[C@@H]1NCCCN(C1=O)c2ccc3ccccc3c2,155,Dopamine transporter,Homo sapiens,6.795880017344075
1980,1456597,10000.0,nM,Cl.C[C@H]1NCCCN(C1=O)c2ccc3ccccc3c2,155,Dopamine transporter,Homo sapiens,5.0
1981,1455286,99999.99999999999,nM,COc1ccc(cc1)S(=O)(=O)Nc2c(C)cc(C)cc2C,155,Dopamine transporter,Homo sapiens,4.0
1982,1456631,3400.0,nM,Clc1cccc(c1)c2ccc(cc2)C(=O)N3CCN(CC3)c4ncccn4,155,Dopamine transporter,Homo sapiens,5.468521082957745
1983,1456631,6100.0,nM,Clc1cccc(c1)c2ccc(cc2)C(=O)N3C4CCC3CN(C4)c5ncccn5,155,Dopamine transporter,Homo sapiens,5.214670164989233
1985,1456970,325.40000000000003,nM,C(CN1CCC(=CC1)Cc2ccccc2)C(N3CCCC3)c4csc5ccccc45,155,Dopamine transporter,Homo sapiens,6.48758245139916
1986,1456970,852.3000000000001,nM,C(CN1CCC(=CC1)Cc2ccccc2)C(N3CCOCC3)c4csc5ccccc45,155,Dopamine transporter,Homo sapiens,6.069407511557402
1987,1456970,291.4,nM,Clc1ccc(cc1Cl)C(CCN2CCC(=CC2)Cc3ccccc3)N4CCCC4,155,Dopamine transporter,Homo sapiens,6.535510452566029
1988,1456970,238.09999999999985,nM,Clc1ccc(cc1Cl)C(CCN2CCOCC2)N3CCCC3,155,Dopamine transporter,Homo sapiens,6.623240604595121
1989,1456970,863.1,nM,CN(C)CCC(N1CCCC1)c2cc3ccccc3s2,155,Dopamine transporter,Homo sapiens,6.063938883390011
1990,1456970,986.1000000000004,nM,CN(C)CCC(N1CCCC1)c2csc3ccccc23,155,Dopamine transporter,Homo sapiens,6.006079041198713
1991,1456970,247.2,nM,CN(C)CCC(N1CCOCC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.606951533583222
1992,1456970,602.1,nM,CN(C)CCC(N1CCCCC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.220331372792852
1993,1456970,356.5999999999999,nM,CN(C)CCC(N1CCCC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.447818661160664
1994,1456970,8192.499999999996,nM,COc1ccc2cc(ccc2c1Cl)C(CCN(C)C)N3CCCC3,155,Dopamine transporter,Homo sapiens,5.086583549945587
1995,1456970,362.8000000000001,nM,CCN(CC)CCC(N1CCCC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.440332721611942
1999,1436755,15700.0,nM,Cl.COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,155,Dopamine transporter,Homo sapiens,4.804100347590766
2000,1436755,497.9999999999999,nM,C(N(C1CCCCC1)C2CNC2)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens,6.302770657240282
2001,1436755,678.0,nM,Cl.C(N(C1CNC1)c2ccccc2)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens,6.168770306132936
2002,1436755,696.0000000000001,nM,Cc1ccc(cc1)N(Cc2ccc3ccccc3c2)C4CNC4,155,Dopamine transporter,Homo sapiens,6.157390760389438
2003,1436755,264.99999999999994,nM,Clc1ccc(CN(C2CC2)C3CNC3)cc1Cl,155,Dopamine transporter,Homo sapiens,6.576754126063192
2004,1436755,684.0000000000001,nM,C(C1CNC1)N(Cc2ccc3ccccc3c2)c4ccccc4,155,Dopamine transporter,Homo sapiens,6.164943898279883
2005,1436755,540.0,nM,Clc1ccc(CN(CC2CNC2)c3ccccc3)cc1,155,Dopamine transporter,Homo sapiens,6.267606240177032
2006,1436755,149.99999999999997,nM,Clc1ccc(CN(CC2CNC2)C3CCCC3)cc1Cl,155,Dopamine transporter,Homo sapiens,6.823908740944319
2007,1436755,187.00000000000006,nM,OC(=O)C(F)(F)F.Fc1ccc(CN(CC2CNC2)c3ccccc3)cc1,155,Dopamine transporter,Homo sapiens,6.7281583934635005
2008,1436755,327.00000000000006,nM,Cc1cccc(CN(CC2CNC2)c3ccccc3)c1.OC(=O)C(F)(F)F,155,Dopamine transporter,Homo sapiens,6.485452247339714
2009,1436755,118.00000000000003,nM,OC(=O)C(F)(F)F.Clc1cccc(CN(CC2CNC2)c3ccccc3)c1Cl,155,Dopamine transporter,Homo sapiens,6.928117992693874
2010,1436755,330.0,nM,Cl.CC(C)N(CC1CNC1)Cc2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.481486060122113
2012,1436755,533.0000000000001,nM,Clc1ccc(CN(C2CCCCC2)C3CNC3)cc1,155,Dopamine transporter,Homo sapiens,6.273272790973428
2013,1436755,406.0000000000001,nM,C(N(Cc1ccc2ccccc2c1)C3CNC3)c4ccccc4,155,Dopamine transporter,Homo sapiens,6.391473966422806
2014,1436755,415.00000000000006,nM,Fc1ccccc1N(Cc2ccc(Cl)cc2)C3CNC3,155,Dopamine transporter,Homo sapiens,6.3819519032879075
2015,1436755,393.99999999999994,nM,Clc1cccc(c1)N(Cc2ccc3ccccc3c2)C4CNC4,155,Dopamine transporter,Homo sapiens,6.404503778174426
2016,1436755,440.9999999999999,nM,OC(=O)C(F)(F)F.Clc1ccccc1CN(CC2CNC2)c3ccccc3,155,Dopamine transporter,Homo sapiens,6.355561410532162
2017,1498085,3400.0,nM,CC\C(=C(\c1ccc(\C=C\C(=O)O)cc1)/c2ccc3[nH]ncc3c2)\c4ccc(F)cc4Cl,155,Dopamine transporter,Homo sapiens,5.468521082957745
2018,1505020,1000.0,nM,Cl.OCC1(CCCNCC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.0
2019,1505020,10000.0,nM,Cl.OCC1(CCNCCO1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.0
2020,1505020,10000.0,nM,Cl.OC[C@@]1(CCNCCO1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.0
2021,1505020,10000.0,nM,Cl.OC[C@]1(CCNCCO1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.0
2022,1505020,1000.0,nM,Cl.OC[C@@H]1CNCCO[C@@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.0
2023,1505020,1000.0,nM,Cl.OC[C@H]1CNCCO[C@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.0
2024,1505020,3100.0000000000005,nM,Cl.OC[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.508638306165727
2025,1505020,1400.0000000000002,nM,Cl.OC[C@H]1CNCCO[C@@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.853871964321762
2026,1505020,10000.0,nM,Cl.NC(=O)[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,5.0
2027,1505020,1000.0,nM,Cl.CNC(=O)[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.0
2028,1505020,70.00000000000003,nM,Cl.CN(C)C(=O)[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,7.154901959985743
2029,1505020,1499.9999999999998,nM,CC(=O)NC[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(Cl)c2.OC(=O)\C=C\C(=O)O,155,Dopamine transporter,Homo sapiens,5.823908740944319
2030,1505020,1000.0,nM,Cl.CC(=O)NCC[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.0
2031,1505020,1000.0,nM,Cl.CC(=O)NC[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(F)c2,155,Dopamine transporter,Homo sapiens,6.0
2032,1505020,1000.0,nM,CC(=O)NC[C@@H]1CNCCO[C@H]1c2ccc(F)c(Cl)c2.OC(=O)\C=C\C(=O)O,155,Dopamine transporter,Homo sapiens,6.0
2033,1505020,1000.0,nM,Cl.CC(=O)NC[C@@H]1CNCCO[C@H]1c2ccc(Cl)c(C)c2,155,Dopamine transporter,Homo sapiens,6.0
2034,1505020,1000.0,nM,Cl.CC(=O)NC[C@@H]1CNCCO[C@H]1c2ccc(C)c(Cl)c2,155,Dopamine transporter,Homo sapiens,6.0
2035,1528405,93.69999999999999,nM,COc1ccc2c(CN3CCC2(C3)c4ccc(Cl)cc4)c1,155,Dopamine transporter,Homo sapiens,7.028260409112222
2036,1528405,53.90000000000001,nM,Oc1ccc2c(CN3CCC2(C3)c4ccc(Cl)cc4)c1,155,Dopamine transporter,Homo sapiens,7.268411234813261
2037,1528405,339.59999999999997,nM,Clc1ccc(cc1)C23CCN(Cc4cc(ccc24)c5ccc6ncnn6c5)C3,155,Dopamine transporter,Homo sapiens,6.469032318428085
2039,1528405,603.3,nM,FC(F)(F)c1nnc2ccc(cn12)c3ccc4c(CN5CCC4(C5)c6ccc(Cl)cc6)c3,155,Dopamine transporter,Homo sapiens,6.219466674683596
2040,1528405,74.20000000000002,nM,FC(F)(F)c1ccc(nn1)c2ccc3c(CN4CCC3(C4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,7.129596094720973
2041,1528405,1057.0,nM,FC(F)Oc1ccc(nn1)c2ccc3c(CN4CCC3(C4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,5.975925012692573
2043,1528405,148.30000000000004,nM,Oc1ccc(nn1)c2ccc3c(CN4CCC3(C4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,6.828858848971618
2045,1528405,449.59999999999997,nM,Clc1ccc(cc1)C23CCN(Cc4cc(ccc24)c5ccc(cc5)[N+]#[C-])C3,155,Dopamine transporter,Homo sapiens,6.347173697438995
2046,1528405,434.8,nM,CS(=O)(=O)Cc1ccc(cc1)c2ccc3c(CN4CCC3(C4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,6.361710464585743
2047,1528405,49.5,nM,Clc1ccc(cc1Cl)C23CCN(Cc4cc(ccc24)c5ccc6ncnn6c5)C3,155,Dopamine transporter,Homo sapiens,7.305394801066432
2049,1528405,49.99999999999999,nM,Clc1ccc(cc1Cl)C23CCN(Cc4cc(ccc24)c5ccc6NC(=O)Oc6c5)C3,155,Dopamine transporter,Homo sapiens,7.301029995663981
2051,1528405,51.99999999999998,nM,COc1ccc2c(CN3CCC2(CC3)c4ccc(Cl)cc4)c1,155,Dopamine transporter,Homo sapiens,7.2839966563652006
2052,1528405,21.1,nM,Oc1ccc2c(CN3CCC2(CC3)c4ccc(Cl)cc4)c1,155,Dopamine transporter,Homo sapiens,7.675717544702307
2053,1528405,57.30000000000001,nM,FC(F)Oc1ccc(nn1)c2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,7.24184537803261
2054,1528405,121.40000000000002,nM,Cc1ccc(nn1)c2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,6.915781313260761
2055,1528405,156.30000000000004,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)c5cncnc5,155,Dopamine transporter,Homo sapiens,6.806041021980813
2056,1528405,83.50000000000003,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)c5cnccn5,155,Dopamine transporter,Homo sapiens,7.078313524516398
2057,1528405,47.60000000000001,nM,Nc1cnc(cn1)c2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,7.3223930472795065
2058,1528405,219.50000000000003,nM,Cc1nnc2ccc(cn12)c3ccc4c(CN5CCC4(CC5)c6ccc(Cl)cc6)c3,155,Dopamine transporter,Homo sapiens,6.6585654754218595
2059,1528405,353.3999999999999,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)c5cnc6ccccc6n5,155,Dopamine transporter,Homo sapiens,6.451733454829255
2060,1528405,58.600000000000016,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)C5=CC6OC(=O)NC6C=C5,155,Dopamine transporter,Homo sapiens,7.232102383981909
2061,1528405,37.49999999999999,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)N5N=C6C=CC=CN6C5=O,155,Dopamine transporter,Homo sapiens,7.425968732272281
2062,1528405,856.5000000000001,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)N5C=CC=CC5=O,155,Dopamine transporter,Homo sapiens,6.0672726326984705
2063,1528405,168.89999999999995,nM,Cc1nnc(s1)c2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,6.772370350428991
2064,1528405,63.000000000000014,nM,CS(=O)(=O)c1ccc(cc1)c2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,7.200659450546418
2065,1528405,134.89999999999998,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)c5cccc(c5)[N+]#[C-],155,Dopamine transporter,Homo sapiens,6.869988050328096
2066,1528405,58.9,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(ccc34)N5CCOCC5,155,Dopamine transporter,Homo sapiens,7.229884705212898
2067,1528405,5263.0,nM,C1CN(CCO1)c2ccc(cc2)C34CCN(CC3)Cc5cc(ccc45)N6CCOCC6,155,Dopamine transporter,Homo sapiens,5.278766629982722
2068,1528405,13.599999999999998,nM,CCS(=O)(=O)N1CCN(CC1)c2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2,155,Dopamine transporter,Homo sapiens,7.866461091629782
2069,1528405,4016.9999999999977,nM,CCS(=O)(=O)N1CCN(CC1)c2ccc(cc2)C34CCN(CC3)Cc5cc(ccc45)N6CCN(CC6)S(=O)(=O)CC,155,Dopamine transporter,Homo sapiens,5.396098168268328
2070,1528405,36.5,nM,FC(F)(F)c1ccc(Oc2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2)nn1,155,Dopamine transporter,Homo sapiens,7.437707135543525
2071,1528405,116.19999999999997,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(Oc5cnccn5)ccc34,155,Dopamine transporter,Homo sapiens,6.934793871945688
2072,1528405,103.5,nM,Nc1cnc(Oc2ccc3c(CN4CCC3(CC4)c5ccc(Cl)cc5)c2)cn1,155,Dopamine transporter,Homo sapiens,6.985059650207063
2073,1528405,205.30000000000004,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(OCCCc5ccncc5)ccc34,155,Dopamine transporter,Homo sapiens,6.687611050629408
2074,1528405,65.70000000000002,nM,Clc1ccc(cc1)C23CCN(CC2)Cc4cc(OCCCc5cccnc5)ccc34,155,Dopamine transporter,Homo sapiens,7.182434630440219
2075,1528405,18.5,nM,Clc1ccc(cc1Cl)C23CCN(CC2)Cc4cc(ccc34)c5ccc6ncnn6c5,155,Dopamine transporter,Homo sapiens,7.732828271596986
2076,1528405,25.500000000000004,nM,Clc1ccc(cc1Cl)C23CCN(CC2)Cc4cc(ccc34)c5ccc6NC(=O)Oc6c5,155,Dopamine transporter,Homo sapiens,7.5934598195660445
2077,1528405,26.100000000000005,nM,Clc1ccc(cc1Cl)C23CCN(CC2)Cc4cc(ccc34)c5cccnn5,155,Dopamine transporter,Homo sapiens,7.583359492661719
